date_id,year,month,day,day_of_week,day_name,month_name,quarter
2055-02-12,2055,2,12,4,Friday,February,1
2055-02-13,2055,2,13,5,Saturday,February,1
2055-02-14,2055,2,14,6,Sunday,February,1
2055-02-15,2055,2,15,0,Monday,February,1
2055-02-16,2055,2,16,1,Tuesday,February,1
2055-02-17,2055,2,17,2,Wednesday,February,1
2055-02-18,2055,2,18,3,Thursday,February,1
2055-02-19,2055,2,19,4,Friday,February,1
2055-02-20,2055,2,20,5,Saturday,February,1
2055-02-21,2055,2,21,6,Sunday,February,1
2055-02-22,2055,2,22,0,Monday,February,1
2055-02-23,2055,2,23,1,Tuesday,February,1
2055-02-24,2055,2,24,2,Wednesday,February,1
2055-02-25,2055,2,25,3,Thursday,February,1
2055-02-26,2055,2,26,4,Friday,February,1
2055-02-27,2055,2,27,5,Saturday,February,1
2055-02-28,2055,2,28,6,Sunday,February,1
2055-03-01,2055,3,1,0,Monday,March,1
2055-03-02,2055,3,2,1,Tuesday,March,1
2055-03-03,2055,3,3,2,Wednesday,March,1
2055-03-04,2055,3,4,3,Thursday,March,1
2055-03-05,2055,3,5,4,Friday,March,1
2055-03-06,2055,3,6,5,Saturday,March,1
2055-03-07,2055,3,7,6,Sunday,March,1
2055-03-08,2055,3,8,0,Monday,March,1
2055-03-09,2055,3,9,1,Tuesday,March,1
2055-03-10,2055,3,10,2,Wednesday,March,1
2055-03-11,2055,3,11,3,Thursday,March,1
2055-03-12,2055,3,12,4,Friday,March,1
2055-03-13,2055,3,13,5,Saturday,March,1
2055-03-14,2055,3,14,6,Sunday,March,1
2055-03-15,2055,3,15,0,Monday,March,1
2055-03-16,2055,3,16,1,Tuesday,March,1
2055-03-17,2055,3,17,2,Wednesday,March,1
2055-03-18,2055,3,18,3,Thursday,March,1
2055-03-19,2055,3,19,4,Friday,March,1
2055-03-20,2055,3,20,5,Saturday,March,1
2055-03-21,2055,3,21,6,Sunday,March,1
2055-03-22,2055,3,22,0,Monday,March,1
2055-03-23,2055,3,23,1,Tuesday,March,1
2055-03-24,2055,3,24,2,Wednesday,March,1
2055-03-25,2055,3,25,3,Thursday,March,1
2055-03-26,2055,3,26,4,Friday,March,1
2055-03-27,2055,3,27,5,Saturday,March,1
2055-03-28,2055,3,28,6,Sunday,March,1
2055-03-29,2055,3,29,0,Monday,March,1
2055-03-30,2055,3,30,1,Tuesday,March,1
2055-03-31,2055,3,31,2,Wednesday,March,1
2055-04-01,2055,4,1,3,Thursday,April,2
2055-04-02,2055,4,2,4,Friday,April,2
2055-04-03,2055,4,3,5,Saturday,April,2
2055-04-04,2055,4,4,6,Sunday,April,2
2055-04-05,2055,4,5,0,Monday,April,2
2055-04-06,2055,4,6,1,Tuesday,April,2
2055-04-07,2055,4,7,2,Wednesday,April,2
2055-04-08,2055,4,8,3,Thursday,April,2
2055-04-09,2055,4,9,4,Friday,April,2
2055-04-10,2055,4,10,5,Saturday,April,2
2055-04-11,2055,4,11,6,Sunday,April,2
2055-04-12,2055,4,12,0,Monday,April,2
2055-04-13,2055,4,13,1,Tuesday,April,2
2055-04-14,2055,4,14,2,Wednesday,April,2
2055-04-15,2055,4,15,3,Thursday,April,2
2055-04-16,2055,4,16,4,Friday,April,2
2055-04-17,2055,4,17,5,Saturday,April,2
2055-04-18,2055,4,18,6,Sunday,April,2
2055-04-19,2055,4,19,0,Monday,April,2
2055-04-20,2055,4,20,1,Tuesday,April,2
2055-04-21,2055,4,21,2,Wednesday,April,2
2055-04-22,2055,4,22,3,Thursday,April,2
2055-04-23,2055,4,23,4,Friday,April,2
2055-04-24,2055,4,24,5,Saturday,April,2
2055-04-25,2055,4,25,6,Sunday,April,2
2055-04-26,2055,4,26,0,Monday,April,2
2055-04-27,2055,4,27,1,Tuesday,April,2
2055-04-28,2055,4,28,2,Wednesday,April,2
2055-04-29,2055,4,29,3,Thursday,April,2
2055-04-30,2055,4,30,4,Friday,April,2
2055-05-01,2055,5,1,5,Saturday,May,2
2055-05-02,2055,5,2,6,Sunday,May,2
2055-05-03,2055,5,3,0,Monday,May,2
2055-05-04,2055,5,4,1,Tuesday,May,2
2055-05-05,2055,5,5,2,Wednesday,May,2
2055-05-06,2055,5,6,3,Thursday,May,2
2055-05-07,2055,5,7,4,Friday,May,2
2055-05-08,2055,5,8,5,Saturday,May,2
2055-05-09,2055,5,9,6,Sunday,May,2
2055-05-10,2055,5,10,0,Monday,May,2
2055-05-11,2055,5,11,1,Tuesday,May,2
2055-05-12,2055,5,12,2,Wednesday,May,2
2055-05-13,2055,5,13,3,Thursday,May,2
2055-05-14,2055,5,14,4,Friday,May,2
2055-05-15,2055,5,15,5,Saturday,May,2
2055-05-16,2055,5,16,6,Sunday,May,2
2055-05-17,2055,5,17,0,Monday,May,2
2055-05-18,2055,5,18,1,Tuesday,May,2
2055-05-19,2055,5,19,2,Wednesday,May,2
2055-05-20,2055,5,20,3,Thursday,May,2
2055-05-21,2055,5,21,4,Friday,May,2
2055-05-22,2055,5,22,5,Saturday,May,2
2055-05-23,2055,5,23,6,Sunday,May,2
2055-05-24,2055,5,24,0,Monday,May,2
2055-05-25,2055,5,25,1,Tuesday,May,2
2055-05-26,2055,5,26,2,Wednesday,May,2
2055-05-27,2055,5,27,3,Thursday,May,2
2055-05-28,2055,5,28,4,Friday,May,2
2055-05-29,2055,5,29,5,Saturday,May,2
2055-05-30,2055,5,30,6,Sunday,May,2
2055-05-31,2055,5,31,0,Monday,May,2
2055-06-01,2055,6,1,1,Tuesday,June,2
2055-06-02,2055,6,2,2,Wednesday,June,2
2055-06-03,2055,6,3,3,Thursday,June,2
2055-06-04,2055,6,4,4,Friday,June,2
2055-06-05,2055,6,5,5,Saturday,June,2
2055-06-06,2055,6,6,6,Sunday,June,2
2055-06-07,2055,6,7,0,Monday,June,2
2055-06-08,2055,6,8,1,Tuesday,June,2
2055-06-09,2055,6,9,2,Wednesday,June,2
2055-06-10,2055,6,10,3,Thursday,June,2
2055-06-11,2055,6,11,4,Friday,June,2
2055-06-12,2055,6,12,5,Saturday,June,2
2055-06-13,2055,6,13,6,Sunday,June,2
2055-06-14,2055,6,14,0,Monday,June,2
2055-06-15,2055,6,15,1,Tuesday,June,2
2055-06-16,2055,6,16,2,Wednesday,June,2
2055-06-17,2055,6,17,3,Thursday,June,2
2055-06-18,2055,6,18,4,Friday,June,2
2055-06-19,2055,6,19,5,Saturday,June,2
2055-06-20,2055,6,20,6,Sunday,June,2
2055-06-21,2055,6,21,0,Monday,June,2
2055-06-22,2055,6,22,1,Tuesday,June,2
2055-06-23,2055,6,23,2,Wednesday,June,2
2055-06-24,2055,6,24,3,Thursday,June,2
2055-06-25,2055,6,25,4,Friday,June,2
2055-06-26,2055,6,26,5,Saturday,June,2
2055-06-27,2055,6,27,6,Sunday,June,2
2055-06-28,2055,6,28,0,Monday,June,2
2055-06-29,2055,6,29,1,Tuesday,June,2
2055-06-30,2055,6,30,2,Wednesday,June,2
2055-07-01,2055,7,1,3,Thursday,July,3
2055-07-02,2055,7,2,4,Friday,July,3
2055-07-03,2055,7,3,5,Saturday,July,3
2055-07-04,2055,7,4,6,Sunday,July,3
2055-07-05,2055,7,5,0,Monday,July,3
2055-07-06,2055,7,6,1,Tuesday,July,3
2055-07-07,2055,7,7,2,Wednesday,July,3
2055-07-08,2055,7,8,3,Thursday,July,3
2055-07-09,2055,7,9,4,Friday,July,3
2055-07-10,2055,7,10,5,Saturday,July,3
2055-07-11,2055,7,11,6,Sunday,July,3
2055-07-12,2055,7,12,0,Monday,July,3
2055-07-13,2055,7,13,1,Tuesday,July,3
2055-07-14,2055,7,14,2,Wednesday,July,3
2055-07-15,2055,7,15,3,Thursday,July,3
2055-07-16,2055,7,16,4,Friday,July,3
2055-07-17,2055,7,17,5,Saturday,July,3
2055-07-18,2055,7,18,6,Sunday,July,3
2055-07-19,2055,7,19,0,Monday,July,3
2055-07-20,2055,7,20,1,Tuesday,July,3
2055-07-21,2055,7,21,2,Wednesday,July,3
2055-07-22,2055,7,22,3,Thursday,July,3
2055-07-23,2055,7,23,4,Friday,July,3
2055-07-24,2055,7,24,5,Saturday,July,3
2055-07-25,2055,7,25,6,Sunday,July,3
2055-07-26,2055,7,26,0,Monday,July,3
2055-07-27,2055,7,27,1,Tuesday,July,3
2055-07-28,2055,7,28,2,Wednesday,July,3
2055-07-29,2055,7,29,3,Thursday,July,3
2055-07-30,2055,7,30,4,Friday,July,3
2055-07-31,2055,7,31,5,Saturday,July,3
2055-08-01,2055,8,1,6,Sunday,August,3
2055-08-02,2055,8,2,0,Monday,August,3
2055-08-03,2055,8,3,1,Tuesday,August,3
2055-08-04,2055,8,4,2,Wednesday,August,3
2055-08-05,2055,8,5,3,Thursday,August,3
2055-08-06,2055,8,6,4,Friday,August,3
2055-08-07,2055,8,7,5,Saturday,August,3
2055-08-08,2055,8,8,6,Sunday,August,3
2055-08-09,2055,8,9,0,Monday,August,3
2055-08-10,2055,8,10,1,Tuesday,August,3
2055-08-11,2055,8,11,2,Wednesday,August,3
2055-08-12,2055,8,12,3,Thursday,August,3
2055-08-13,2055,8,13,4,Friday,August,3
2055-08-14,2055,8,14,5,Saturday,August,3
2055-08-15,2055,8,15,6,Sunday,August,3
2055-08-16,2055,8,16,0,Monday,August,3
2055-08-17,2055,8,17,1,Tuesday,August,3
2055-08-18,2055,8,18,2,Wednesday,August,3
2055-08-19,2055,8,19,3,Thursday,August,3
2055-08-20,2055,8,20,4,Friday,August,3
2055-08-21,2055,8,21,5,Saturday,August,3
2055-08-22,2055,8,22,6,Sunday,August,3
2055-08-23,2055,8,23,0,Monday,August,3
2055-08-24,2055,8,24,1,Tuesday,August,3
2055-08-25,2055,8,25,2,Wednesday,August,3
2055-08-26,2055,8,26,3,Thursday,August,3
2055-08-27,2055,8,27,4,Friday,August,3
2055-08-28,2055,8,28,5,Saturday,August,3
2055-08-29,2055,8,29,6,Sunday,August,3
2055-08-30,2055,8,30,0,Monday,August,3
2055-08-31,2055,8,31,1,Tuesday,August,3
2055-09-01,2055,9,1,2,Wednesday,September,3
2055-09-02,2055,9,2,3,Thursday,September,3
2055-09-03,2055,9,3,4,Friday,September,3
2055-09-04,2055,9,4,5,Saturday,September,3
2055-09-05,2055,9,5,6,Sunday,September,3
2055-09-06,2055,9,6,0,Monday,September,3
2055-09-07,2055,9,7,1,Tuesday,September,3
2055-09-08,2055,9,8,2,Wednesday,September,3
2055-09-09,2055,9,9,3,Thursday,September,3
2055-09-10,2055,9,10,4,Friday,September,3
2055-09-11,2055,9,11,5,Saturday,September,3
2055-09-12,2055,9,12,6,Sunday,September,3
2055-09-13,2055,9,13,0,Monday,September,3
2055-09-14,2055,9,14,1,Tuesday,September,3
2055-09-15,2055,9,15,2,Wednesday,September,3
2055-09-16,2055,9,16,3,Thursday,September,3
2055-09-17,2055,9,17,4,Friday,September,3
2055-09-18,2055,9,18,5,Saturday,September,3
2055-09-19,2055,9,19,6,Sunday,September,3
2055-09-20,2055,9,20,0,Monday,September,3
2055-09-21,2055,9,21,1,Tuesday,September,3
2055-09-22,2055,9,22,2,Wednesday,September,3
2056-05-09,2056,5,9,1,Tuesday,May,2
2055-09-23,2055,9,23,3,Thursday,September,3
2055-09-24,2055,9,24,4,Friday,September,3
2055-09-25,2055,9,25,5,Saturday,September,3
2055-09-26,2055,9,26,6,Sunday,September,3
2055-09-27,2055,9,27,0,Monday,September,3
2055-09-28,2055,9,28,1,Tuesday,September,3
2055-09-29,2055,9,29,2,Wednesday,September,3
2055-09-30,2055,9,30,3,Thursday,September,3
2055-10-01,2055,10,1,4,Friday,October,4
2055-10-02,2055,10,2,5,Saturday,October,4
2055-10-03,2055,10,3,6,Sunday,October,4
2055-10-04,2055,10,4,0,Monday,October,4
2055-10-05,2055,10,5,1,Tuesday,October,4
2055-10-06,2055,10,6,2,Wednesday,October,4
2055-10-07,2055,10,7,3,Thursday,October,4
2055-10-08,2055,10,8,4,Friday,October,4
2055-10-09,2055,10,9,5,Saturday,October,4
2055-10-10,2055,10,10,6,Sunday,October,4
2055-10-11,2055,10,11,0,Monday,October,4
2055-10-12,2055,10,12,1,Tuesday,October,4
2055-10-13,2055,10,13,2,Wednesday,October,4
2055-10-14,2055,10,14,3,Thursday,October,4
2055-10-15,2055,10,15,4,Friday,October,4
2055-10-16,2055,10,16,5,Saturday,October,4
2055-10-17,2055,10,17,6,Sunday,October,4
2055-10-18,2055,10,18,0,Monday,October,4
2055-10-19,2055,10,19,1,Tuesday,October,4
2055-10-20,2055,10,20,2,Wednesday,October,4
2055-10-21,2055,10,21,3,Thursday,October,4
2055-10-22,2055,10,22,4,Friday,October,4
2055-10-23,2055,10,23,5,Saturday,October,4
2055-10-24,2055,10,24,6,Sunday,October,4
2055-10-25,2055,10,25,0,Monday,October,4
2055-10-26,2055,10,26,1,Tuesday,October,4
2055-10-27,2055,10,27,2,Wednesday,October,4
2055-10-28,2055,10,28,3,Thursday,October,4
2055-10-29,2055,10,29,4,Friday,October,4
2055-10-30,2055,10,30,5,Saturday,October,4
2055-10-31,2055,10,31,6,Sunday,October,4
2055-11-01,2055,11,1,0,Monday,November,4
2055-11-02,2055,11,2,1,Tuesday,November,4
2055-11-03,2055,11,3,2,Wednesday,November,4
2055-11-04,2055,11,4,3,Thursday,November,4
2055-11-05,2055,11,5,4,Friday,November,4
2055-11-06,2055,11,6,5,Saturday,November,4
2055-11-07,2055,11,7,6,Sunday,November,4
2055-11-08,2055,11,8,0,Monday,November,4
2055-11-09,2055,11,9,1,Tuesday,November,4
2055-11-10,2055,11,10,2,Wednesday,November,4
2055-11-11,2055,11,11,3,Thursday,November,4
2055-11-12,2055,11,12,4,Friday,November,4
2055-11-13,2055,11,13,5,Saturday,November,4
2055-11-14,2055,11,14,6,Sunday,November,4
2055-11-15,2055,11,15,0,Monday,November,4
2055-11-16,2055,11,16,1,Tuesday,November,4
2055-11-17,2055,11,17,2,Wednesday,November,4
2055-11-18,2055,11,18,3,Thursday,November,4
2055-11-19,2055,11,19,4,Friday,November,4
2055-11-20,2055,11,20,5,Saturday,November,4
2055-11-21,2055,11,21,6,Sunday,November,4
2055-11-22,2055,11,22,0,Monday,November,4
2055-11-23,2055,11,23,1,Tuesday,November,4
2055-11-24,2055,11,24,2,Wednesday,November,4
2055-11-25,2055,11,25,3,Thursday,November,4
2055-11-26,2055,11,26,4,Friday,November,4
2055-11-27,2055,11,27,5,Saturday,November,4
2055-11-28,2055,11,28,6,Sunday,November,4
2055-11-29,2055,11,29,0,Monday,November,4
2055-11-30,2055,11,30,1,Tuesday,November,4
2055-12-01,2055,12,1,2,Wednesday,December,4
2055-12-02,2055,12,2,3,Thursday,December,4
2055-12-03,2055,12,3,4,Friday,December,4
2055-12-04,2055,12,4,5,Saturday,December,4
2055-12-05,2055,12,5,6,Sunday,December,4
2055-12-06,2055,12,6,0,Monday,December,4
2055-12-07,2055,12,7,1,Tuesday,December,4
2055-12-08,2055,12,8,2,Wednesday,December,4
2055-12-09,2055,12,9,3,Thursday,December,4
2055-12-10,2055,12,10,4,Friday,December,4
2055-12-11,2055,12,11,5,Saturday,December,4
2055-12-12,2055,12,12,6,Sunday,December,4
2055-12-13,2055,12,13,0,Monday,December,4
2055-12-14,2055,12,14,1,Tuesday,December,4
2055-12-15,2055,12,15,2,Wednesday,December,4
2055-12-16,2055,12,16,3,Thursday,December,4
2055-12-17,2055,12,17,4,Friday,December,4
2055-12-18,2055,12,18,5,Saturday,December,4
2055-12-19,2055,12,19,6,Sunday,December,4
2055-12-20,2055,12,20,0,Monday,December,4
2055-12-21,2055,12,21,1,Tuesday,December,4
2055-12-22,2055,12,22,2,Wednesday,December,4
2055-12-23,2055,12,23,3,Thursday,December,4
2055-12-24,2055,12,24,4,Friday,December,4
2055-12-25,2055,12,25,5,Saturday,December,4
2055-12-26,2055,12,26,6,Sunday,December,4
2055-12-27,2055,12,27,0,Monday,December,4
2055-12-28,2055,12,28,1,Tuesday,December,4
2055-12-29,2055,12,29,2,Wednesday,December,4
2055-12-30,2055,12,30,3,Thursday,December,4
2055-12-31,2055,12,31,4,Friday,December,4
2056-01-01,2056,1,1,5,Saturday,January,1
2056-01-02,2056,1,2,6,Sunday,January,1
2056-01-03,2056,1,3,0,Monday,January,1
2056-01-04,2056,1,4,1,Tuesday,January,1
2056-01-05,2056,1,5,2,Wednesday,January,1
2056-01-06,2056,1,6,3,Thursday,January,1
2056-01-07,2056,1,7,4,Friday,January,1
2056-01-08,2056,1,8,5,Saturday,January,1
2056-01-09,2056,1,9,6,Sunday,January,1
2056-01-10,2056,1,10,0,Monday,January,1
2056-01-11,2056,1,11,1,Tuesday,January,1
2056-01-12,2056,1,12,2,Wednesday,January,1
2056-01-13,2056,1,13,3,Thursday,January,1
2056-01-14,2056,1,14,4,Friday,January,1
2056-01-15,2056,1,15,5,Saturday,January,1
2056-01-16,2056,1,16,6,Sunday,January,1
2056-01-17,2056,1,17,0,Monday,January,1
2056-01-18,2056,1,18,1,Tuesday,January,1
2056-01-19,2056,1,19,2,Wednesday,January,1
2056-01-20,2056,1,20,3,Thursday,January,1
2056-01-21,2056,1,21,4,Friday,January,1
2056-01-22,2056,1,22,5,Saturday,January,1
2056-01-23,2056,1,23,6,Sunday,January,1
2056-01-24,2056,1,24,0,Monday,January,1
2056-01-25,2056,1,25,1,Tuesday,January,1
2056-01-26,2056,1,26,2,Wednesday,January,1
2056-01-27,2056,1,27,3,Thursday,January,1
2056-01-28,2056,1,28,4,Friday,January,1
2056-01-29,2056,1,29,5,Saturday,January,1
2056-01-30,2056,1,30,6,Sunday,January,1
2056-01-31,2056,1,31,0,Monday,January,1
2056-02-01,2056,2,1,1,Tuesday,February,1
2056-02-02,2056,2,2,2,Wednesday,February,1
2056-02-03,2056,2,3,3,Thursday,February,1
2056-02-04,2056,2,4,4,Friday,February,1
2056-02-05,2056,2,5,5,Saturday,February,1
2056-02-06,2056,2,6,6,Sunday,February,1
2056-02-07,2056,2,7,0,Monday,February,1
2056-02-08,2056,2,8,1,Tuesday,February,1
2056-02-09,2056,2,9,2,Wednesday,February,1
2056-02-10,2056,2,10,3,Thursday,February,1
2056-02-11,2056,2,11,4,Friday,February,1
2056-02-12,2056,2,12,5,Saturday,February,1
2056-02-13,2056,2,13,6,Sunday,February,1
2056-02-14,2056,2,14,0,Monday,February,1
2056-02-15,2056,2,15,1,Tuesday,February,1
2056-02-16,2056,2,16,2,Wednesday,February,1
2056-02-17,2056,2,17,3,Thursday,February,1
2056-02-18,2056,2,18,4,Friday,February,1
2056-02-19,2056,2,19,5,Saturday,February,1
2056-02-20,2056,2,20,6,Sunday,February,1
2056-02-21,2056,2,21,0,Monday,February,1
2056-02-22,2056,2,22,1,Tuesday,February,1
2056-02-23,2056,2,23,2,Wednesday,February,1
2056-02-24,2056,2,24,3,Thursday,February,1
2056-02-25,2056,2,25,4,Friday,February,1
2056-02-26,2056,2,26,5,Saturday,February,1
2056-02-27,2056,2,27,6,Sunday,February,1
2056-02-28,2056,2,28,0,Monday,February,1
2056-02-29,2056,2,29,1,Tuesday,February,1
2056-03-01,2056,3,1,2,Wednesday,March,1
2056-03-02,2056,3,2,3,Thursday,March,1
2056-03-03,2056,3,3,4,Friday,March,1
2056-03-04,2056,3,4,5,Saturday,March,1
2056-03-05,2056,3,5,6,Sunday,March,1
2056-03-06,2056,3,6,0,Monday,March,1
2056-03-07,2056,3,7,1,Tuesday,March,1
2056-03-08,2056,3,8,2,Wednesday,March,1
2056-03-09,2056,3,9,3,Thursday,March,1
2056-03-10,2056,3,10,4,Friday,March,1
2056-03-11,2056,3,11,5,Saturday,March,1
2056-03-12,2056,3,12,6,Sunday,March,1
2056-03-13,2056,3,13,0,Monday,March,1
2056-03-14,2056,3,14,1,Tuesday,March,1
2056-03-15,2056,3,15,2,Wednesday,March,1
2056-03-16,2056,3,16,3,Thursday,March,1
2056-03-17,2056,3,17,4,Friday,March,1
2056-03-18,2056,3,18,5,Saturday,March,1
2056-03-19,2056,3,19,6,Sunday,March,1
2056-03-20,2056,3,20,0,Monday,March,1
2056-03-21,2056,3,21,1,Tuesday,March,1
2056-03-22,2056,3,22,2,Wednesday,March,1
2056-03-23,2056,3,23,3,Thursday,March,1
2056-03-24,2056,3,24,4,Friday,March,1
2056-03-25,2056,3,25,5,Saturday,March,1
2056-03-26,2056,3,26,6,Sunday,March,1
2056-03-27,2056,3,27,0,Monday,March,1
2056-03-28,2056,3,28,1,Tuesday,March,1
2056-03-29,2056,3,29,2,Wednesday,March,1
2056-03-30,2056,3,30,3,Thursday,March,1
2056-03-31,2056,3,31,4,Friday,March,1
2056-04-01,2056,4,1,5,Saturday,April,2
2056-04-02,2056,4,2,6,Sunday,April,2
2056-04-03,2056,4,3,0,Monday,April,2
2056-04-04,2056,4,4,1,Tuesday,April,2
2056-04-05,2056,4,5,2,Wednesday,April,2
2056-04-06,2056,4,6,3,Thursday,April,2
2056-04-07,2056,4,7,4,Friday,April,2
2056-04-08,2056,4,8,5,Saturday,April,2
2056-04-09,2056,4,9,6,Sunday,April,2
2056-04-10,2056,4,10,0,Monday,April,2
2056-04-11,2056,4,11,1,Tuesday,April,2
2056-04-12,2056,4,12,2,Wednesday,April,2
2056-04-13,2056,4,13,3,Thursday,April,2
2056-04-14,2056,4,14,4,Friday,April,2
2056-04-15,2056,4,15,5,Saturday,April,2
2056-04-16,2056,4,16,6,Sunday,April,2
2056-04-17,2056,4,17,0,Monday,April,2
2056-04-18,2056,4,18,1,Tuesday,April,2
2056-04-19,2056,4,19,2,Wednesday,April,2
2056-04-20,2056,4,20,3,Thursday,April,2
2056-04-21,2056,4,21,4,Friday,April,2
2056-04-22,2056,4,22,5,Saturday,April,2
2056-04-23,2056,4,23,6,Sunday,April,2
2056-04-24,2056,4,24,0,Monday,April,2
2056-04-25,2056,4,25,1,Tuesday,April,2
2056-04-26,2056,4,26,2,Wednesday,April,2
2056-04-27,2056,4,27,3,Thursday,April,2
2056-04-28,2056,4,28,4,Friday,April,2
2056-04-29,2056,4,29,5,Saturday,April,2
2056-04-30,2056,4,30,6,Sunday,April,2
2056-05-01,2056,5,1,0,Monday,May,2
2056-05-02,2056,5,2,1,Tuesday,May,2
2056-05-03,2056,5,3,2,Wednesday,May,2
2056-05-04,2056,5,4,3,Thursday,May,2
2056-05-05,2056,5,5,4,Friday,May,2
2056-05-06,2056,5,6,5,Saturday,May,2
2056-05-07,2056,5,7,6,Sunday,May,2
2056-05-08,2056,5,8,0,Monday,May,2
2056-05-10,2056,5,10,2,Wednesday,May,2
2056-05-11,2056,5,11,3,Thursday,May,2
2056-05-12,2056,5,12,4,Friday,May,2
2056-05-13,2056,5,13,5,Saturday,May,2
2056-05-14,2056,5,14,6,Sunday,May,2
2056-05-15,2056,5,15,0,Monday,May,2
2056-05-16,2056,5,16,1,Tuesday,May,2
2056-05-17,2056,5,17,2,Wednesday,May,2
2056-05-18,2056,5,18,3,Thursday,May,2
2056-05-19,2056,5,19,4,Friday,May,2
2056-05-20,2056,5,20,5,Saturday,May,2
2056-05-21,2056,5,21,6,Sunday,May,2
2056-05-22,2056,5,22,0,Monday,May,2
2056-05-23,2056,5,23,1,Tuesday,May,2
2056-05-24,2056,5,24,2,Wednesday,May,2
2056-05-25,2056,5,25,3,Thursday,May,2
2056-05-26,2056,5,26,4,Friday,May,2
2056-05-27,2056,5,27,5,Saturday,May,2
2056-05-28,2056,5,28,6,Sunday,May,2
2056-05-29,2056,5,29,0,Monday,May,2
2056-05-30,2056,5,30,1,Tuesday,May,2
2056-05-31,2056,5,31,2,Wednesday,May,2
2056-06-01,2056,6,1,3,Thursday,June,2
2056-06-02,2056,6,2,4,Friday,June,2
2056-06-03,2056,6,3,5,Saturday,June,2
2056-06-04,2056,6,4,6,Sunday,June,2
2056-06-05,2056,6,5,0,Monday,June,2
2056-06-06,2056,6,6,1,Tuesday,June,2
2056-06-07,2056,6,7,2,Wednesday,June,2
2056-06-08,2056,6,8,3,Thursday,June,2
2056-06-09,2056,6,9,4,Friday,June,2
2056-06-10,2056,6,10,5,Saturday,June,2
2056-06-11,2056,6,11,6,Sunday,June,2
2056-06-12,2056,6,12,0,Monday,June,2
2056-06-13,2056,6,13,1,Tuesday,June,2
2056-06-14,2056,6,14,2,Wednesday,June,2
2056-06-15,2056,6,15,3,Thursday,June,2
2056-06-16,2056,6,16,4,Friday,June,2
2056-06-17,2056,6,17,5,Saturday,June,2
2056-06-18,2056,6,18,6,Sunday,June,2
2056-06-19,2056,6,19,0,Monday,June,2
2056-06-20,2056,6,20,1,Tuesday,June,2
2056-06-21,2056,6,21,2,Wednesday,June,2
2056-06-22,2056,6,22,3,Thursday,June,2
2056-06-23,2056,6,23,4,Friday,June,2
2056-06-24,2056,6,24,5,Saturday,June,2
2056-06-25,2056,6,25,6,Sunday,June,2
2056-06-26,2056,6,26,0,Monday,June,2
2056-06-27,2056,6,27,1,Tuesday,June,2
2056-06-28,2056,6,28,2,Wednesday,June,2
2056-06-29,2056,6,29,3,Thursday,June,2
2056-06-30,2056,6,30,4,Friday,June,2
2056-07-01,2056,7,1,5,Saturday,July,3
2056-07-02,2056,7,2,6,Sunday,July,3
2056-07-03,2056,7,3,0,Monday,July,3
2056-07-04,2056,7,4,1,Tuesday,July,3
2056-07-05,2056,7,5,2,Wednesday,July,3
2056-07-06,2056,7,6,3,Thursday,July,3
2056-07-07,2056,7,7,4,Friday,July,3
2056-07-08,2056,7,8,5,Saturday,July,3
2056-07-09,2056,7,9,6,Sunday,July,3
2056-07-10,2056,7,10,0,Monday,July,3
2056-07-11,2056,7,11,1,Tuesday,July,3
2056-07-12,2056,7,12,2,Wednesday,July,3
2056-07-13,2056,7,13,3,Thursday,July,3
2056-07-14,2056,7,14,4,Friday,July,3
2056-07-15,2056,7,15,5,Saturday,July,3
2056-07-16,2056,7,16,6,Sunday,July,3
2056-07-17,2056,7,17,0,Monday,July,3
2056-07-18,2056,7,18,1,Tuesday,July,3
2056-07-19,2056,7,19,2,Wednesday,July,3
2056-07-20,2056,7,20,3,Thursday,July,3
2056-07-21,2056,7,21,4,Friday,July,3
2056-07-22,2056,7,22,5,Saturday,July,3
2056-07-23,2056,7,23,6,Sunday,July,3
2056-07-24,2056,7,24,0,Monday,July,3
2056-07-25,2056,7,25,1,Tuesday,July,3
2056-07-26,2056,7,26,2,Wednesday,July,3
2056-07-27,2056,7,27,3,Thursday,July,3
2056-07-28,2056,7,28,4,Friday,July,3
2056-07-29,2056,7,29,5,Saturday,July,3
2056-07-30,2056,7,30,6,Sunday,July,3
2056-07-31,2056,7,31,0,Monday,July,3
2056-08-01,2056,8,1,1,Tuesday,August,3
2056-08-02,2056,8,2,2,Wednesday,August,3
2056-08-03,2056,8,3,3,Thursday,August,3
2056-08-04,2056,8,4,4,Friday,August,3
2056-08-05,2056,8,5,5,Saturday,August,3
2056-08-06,2056,8,6,6,Sunday,August,3
2056-08-07,2056,8,7,0,Monday,August,3
2056-08-08,2056,8,8,1,Tuesday,August,3
2056-08-09,2056,8,9,2,Wednesday,August,3
2056-08-10,2056,8,10,3,Thursday,August,3
2056-08-11,2056,8,11,4,Friday,August,3
2056-08-12,2056,8,12,5,Saturday,August,3
2056-08-13,2056,8,13,6,Sunday,August,3
2056-08-14,2056,8,14,0,Monday,August,3
2056-08-15,2056,8,15,1,Tuesday,August,3
2056-08-16,2056,8,16,2,Wednesday,August,3
2056-08-17,2056,8,17,3,Thursday,August,3
2056-08-18,2056,8,18,4,Friday,August,3
2056-08-19,2056,8,19,5,Saturday,August,3
2056-08-20,2056,8,20,6,Sunday,August,3
2056-08-21,2056,8,21,0,Monday,August,3
2056-08-22,2056,8,22,1,Tuesday,August,3
